Hours_Studied,Attendance,Previous_Score,Assignments_Completed,Pass
6.0,51,89,4,1
1.5,43,77,9,1
11.5,62,88,9,1
10.0,96,40,5,0
1.1,59,75,5,0
5.1,55,70,2,0
5.8,48,100,4,1
9.3,70,51,9,1
8.0,41,49,9,0
11.2,51,79,5,1
7.8,55,63,2,0
7.5,93,92,8,1
11.9,55,43,4,0
9.1,64,47,5,0
2.6,96,47,4,1
2.6,40,44,1,0
3.4,59,69,2,0
3.0,81,91,8,1
8.1,94,77,5,1
7.4,87,47,7,1
0.3,82,46,6,0
3.7,69,81,9,1
5.7,77,96,7,1
4.2,82,85,10,1
0.9,53,74,0,0
8.3,90,67,9,1
5.4,84,87,6,1
6.8,72,33,0,0
10.9,79,66,7,1
7.9,89,75,10,1
0.5,44,48,7,0
11.7,86,66,2,0
8.4,99,58,3,1
10.9,53,100,1,1
2.8,47,82,1,0
4.9,95,90,4,1
10.9,66,92,0,0
1.3,73,72,1,0
1.4,71,99,7,1
7.0,98,55,7,1
7.8,99,96,6,1
4.8,48,56,6,1
8.7,59,73,8,1
11.8,85,78,9,1
5.4,91,65,7,1
6.0,95,33,8,1
4.3,84,88,10,1
10.7,92,93,8,1
3.7,43,37,2,0
9.9,89,95,9,1
3.3,99,59,7,1
2.5,64,84,0,0
6.5,65,88,1,0
6.3,66,38,8,0
5.9,68,58,4,1
5.6,77,83,7,1
8.9,63,46,7,1
8.3,55,43,10,1
9.6,73,43,5,0
3.9,58,45,3,0
3.3,89,75,5,1
7.2,80,33,7,0
8.6,70,86,10,1
3.7,80,77,5,1
0.3,41,39,7,0
9.3,56,43,2,0
11.5,77,52,1,0
6.9,75,75,6,1
1.5,43,76,5,0
7.7,80,50,5,1
1.3,70,66,10,1
5.2,49,81,4,1
9.1,87,64,3,0
1.9,87,47,2,0
1.5,57,39,0,0
10.9,65,35,7,0
4.1,85,37,10,1
3.3,69,83,0,0
5.4,54,86,2,0
0.7,55,50,1,0
4.1,86,54,2,0
8.8,67,74,0,0
6.8,98,44,10,1
11.8,98,99,8,1
8.0,48,57,6,0
10.9,44,43,0,0
9.5,83,51,0,0
4.5,65,34,4,0
9.5,49,61,2,0
4.4,84,89,5,1
4.5,77,52,9,1
4.0,67,75,3,0
3.2,90,57,4,1
2.2,71,35,4,0
9.5,42,88,7,1
1.7,69,62,9,1
7.2,61,94,9,1
4.8,99,67,2,1
4.8,45,92,6,1
8.3,70,97,7,1
10.9,88,96,0,0
0.8,53,34,10,0
8.2,77,49,3,0
4.4,50,48,3,0
4.0,57,66,8,1
4.8,55,53,4,0
8.2,65,100,4,1
3.3,47,51,6,0
8.7,63,71,10,1
5.6,55,55,10,1
5.6,48,45,4,0
0.9,64,34,4,0
4.6,43,49,9,1
7.9,81,76,4,1
7.0,42,63,3,0
10.4,50,83,7,1
0.4,40,56,5,0
9.9,50,60,7,1
11.8,57,80,10,1
3.9,91,80,0,0
9.1,96,75,1,0
7.1,98,81,5,1
8.8,51,53,10,1
7.3,88,44,1,0
6.1,47,53,5,0
2.1,69,52,9,0
7.2,100,47,2,0
10.2,49,74,3,0
0.8,68,72,7,1
4.7,71,81,5,1
1.9,82,63,5,1
10.8,73,60,6,1
6.0,75,57,3,1
3.4,72,55,3,0
2.6,94,44,5,1
6.9,94,79,6,1
4.6,73,33,8,1
5.8,63,83,5,1
0.3,51,48,7,1
0.2,52,82,10,1
3.4,95,30,9,0
0.4,97,58,7,1
3.2,83,44,3,0
3.5,92,52,7,1
2.7,51,48,10,1
8.7,72,65,9,1
1.9,92,83,2,1
8.7,88,61,6,1
10.5,72,57,2,0
0.4,70,52,8,0
11.9,93,74,9,1
7.6,82,83,1,1
0.3,91,94,0,1
6.7,43,63,0,0
2.8,86,52,7,0
3.2,59,72,2,0
4.3,56,47,6,0
9.6,84,91,2,1
1.8,91,70,5,1
3.8,89,42,6,1
6.9,89,53,9,1
5.3,63,42,1,0
4.7,92,38,6,0
4.8,89,67,9,1
10.5,54,55,9,1
9.8,40,73,7,1
1.8,76,81,6,1
10.9,70,38,10,0
1.0,98,47,10,1
1.9,87,45,9,1
6.4,65,72,5,1
9.3,99,57,6,1
8.0,72,73,1,1
5.5,87,83,10,1
4.3,79,39,9,1
9.9,77,86,6,1
2.2,52,78,4,1
6.9,76,74,10,1
3.5,68,30,4,0
8.2,49,67,9,1
5.0,67,55,1,0
5.6,57,64,2,0
1.2,51,68,2,0
1.3,85,91,3,1
1.1,86,33,3,0
2.4,69,71,1,0
2.1,99,76,8,1
6.7,40,94,3,0
5.7,41,68,5,0
11.5,45,57,5,0
8.8,83,67,3,0
5.3,44,38,6,0
9.7,88,74,4,1
1.0,62,63,3,0
7.7,72,51,5,0
5.8,66,99,9,1
8.3,49,34,6,0
1.6,100,62,5,1
8.3,51,95,4,1
1.4,75,83,9,1
11.8,88,95,1,1
2.1,100,67,9,1
1.3,59,71,3,0
4.1,52,57,8,1
1.3,54,83,7,1
10.2,45,85,1,0
0.1,57,60,3,0
0.2,88,60,6,1
1.5,84,63,7,0
7.3,98,77,3,1
2.1,69,97,9,1
0.0,83,79,9,1
1.7,78,84,7,1
10.2,57,41,8,0
7.4,44,43,10,0
5.3,99,87,5,1
11.2,64,63,7,1
0.2,89,44,9,1
7.7,62,61,1,0
4.0,91,30,4,0
1.2,47,67,3,0
8.8,99,64,0,0
10.5,48,78,7,1
4.1,66,37,9,0
3.1,62,37,9,0
2.4,83,37,3,0
7.8,50,94,8,1
1.4,53,49,9,1
5.1,72,57,4,0
4.3,84,76,9,1
10.5,69,89,6,1
4.3,99,80,10,1
1.7,85,64,3,0
4.9,66,81,2,0
1.2,69,44,6,0
2.5,80,73,9,1
4.2,52,64,5,1
5.1,76,96,9,1
9.3,48,63,8,1
9.4,43,89,2,0
3.9,80,65,1,0
2.5,93,68,3,0
10.8,85,45,4,0
0.9,56,69,0,0
5.6,64,48,4,0
6.6,100,76,7,1
3.7,100,77,2,1
8.3,80,89,0,0
3.0,69,85,6,1
9.6,54,36,7,0
7.9,68,92,5,1
7.7,77,33,6,0
4.2,92,42,9,1
0.3,50,59,4,0
4.9,63,35,4,0
8.9,71,36,8,0
1.8,43,48,5,0
8.4,79,33,0,0
8.3,42,38,1,0
3.1,83,87,2,1
0.7,62,77,5,0
5.8,52,33,4,0
11.0,62,91,4,1
11.1,58,66,2,0
2.8,53,61,10,1
10.7,96,83,5,1
11.0,53,67,8,1
0.6,48,67,1,0
1.4,90,36,6,0
9.5,82,63,9,1
4.4,87,61,4,1
1.4,71,91,10,1
2.4,85,59,10,1
9.1,93,88,1,1
9.8,93,42,10,1
1.9,91,79,10,1
5.2,52,51,3,0
11.1,69,96,1,1
7.9,92,33,8,1
11.1,49,60,8,1
10.6,76,91,0,1
1.7,93,75,7,1
3.8,90,75,6,1
7.9,97,38,9,1
2.3,58,87,2,0
3.0,76,80,2,0
0.2,50,59,8,1
11.6,49,37,3,0
7.6,79,39,4,0
7.3,78,33,10,0
8.1,89,91,2,1
4.5,55,73,3,0
7.7,100,41,0,0
8.6,54,58,3,0
2.2,64,70,3,1
3.5,82,36,2,0
6.9,65,96,9,1
2.1,75,76,8,1
4.0,51,33,1,0
11.1,80,76,10,1
9.3,75,69,7,1
0.0,57,37,5,0
8.7,84,100,7,1
2.3,48,51,1,0
5.4,61,36,2,0
3.0,97,97,3,1
0.3,53,52,0,0
1.3,43,59,10,1
6.1,44,37,2,0
10.6,69,52,9,1
10.0,60,75,1,0
2.6,43,37,7,0
5.1,99,57,3,1
9.6,50,74,1,0
5.2,93,98,9,1
1.4,50,92,4,1
1.2,53,57,4,0
10.7,62,52,10,1
4.4,65,74,6,0
7.0,50,71,9,1
10.8,76,68,4,0
3.6,63,56,7,0
2.4,68,52,5,1
11.2,89,95,5,1
10.9,71,85,6,1
10.8,60,93,7,1
3.9,75,82,5,1
0.6,69,82,4,1
0.8,63,30,5,0
10.5,93,72,6,1
0.0,95,51,6,0
11.5,71,75,0,1
6.5,90,68,6,1
0.1,100,79,3,1
9.4,93,53,8,1
8.6,46,83,2,1
4.0,94,50,0,0
1.9,61,52,1,0
9.3,54,31,2,0
8.1,58,63,6,1
10.5,48,93,6,1
11.5,46,67,8,1
7.1,70,41,5,0
1.6,78,72,4,0
9.7,78,60,8,1
10.8,95,59,5,1
7.9,76,38,6,0
2.7,62,73,2,0
8.6,81,71,1,0
0.1,84,35,1,0
6.0,59,88,3,1
1.5,58,84,3,0
10.2,76,99,9,1
11.2,43,70,10,1
8.1,88,71,9,1
7.6,46,87,10,1
0.7,94,76,9,1
9.3,53,63,10,1
4.3,87,64,2,0
8.6,50,32,10,0
3.5,45,95,2,0
11.1,66,71,4,1
10.0,75,86,2,1
0.4,63,69,1,0
10.6,78,36,9,0
4.4,68,89,0,1
10.3,93,78,10,1
11.8,83,81,1,1
5.1,57,44,3,0
9.8,50,99,4,1
6.7,64,70,5,1
4.4,50,92,7,1
8.3,77,46,2,0
10.1,47,77,6,1
8.1,56,33,6,0
10.2,81,52,7,1
0.2,50,58,5,0
7.9,41,63,5,1
8.5,64,44,5,1
5.6,85,63,9,1
2.3,62,84,3,0
4.3,95,95,4,1
1.0,86,99,7,1
6.3,95,30,1,0
1.1,90,41,1,0
2.8,70,71,10,1
2.5,46,64,3,0
1.0,97,86,0,1
10.5,88,42,2,0
5.8,78,83,3,1
6.1,88,35,8,1
2.3,100,52,2,0
10.0,100,48,2,1
3.7,73,67,10,1
2.9,60,44,9,1
9.3,89,42,6,1
7.0,70,44,0,0
11.7,82,73,9,1
0.2,90,53,8,1
1.6,88,42,7,0
1.5,91,58,10,1
2.9,71,65,3,0
2.7,96,37,5,0
5.7,50,72,10,1
2.7,55,74,8,1
4.9,50,50,0,0
10.5,94,49,9,1
8.3,79,83,8,1
3.5,51,40,1,0
5.4,80,36,6,0
6.2,100,43,2,0
5.5,89,78,6,1
7.6,61,57,6,0
6.9,47,61,5,0
10.2,46,60,4,0
7.3,74,71,0,0
9.8,45,97,4,1
7.0,77,62,5,0
10.9,77,65,9,1
4.2,69,48,10,1
0.7,71,62,4,1
8.1,68,76,6,1
3.1,40,63,6,0
10.5,59,63,4,0
9.6,71,69,8,1
3.5,60,50,5,0
10.6,88,95,8,1
4.7,64,70,0,0
7.3,97,33,4,0
1.0,99,67,2,0
11.3,46,58,6,1
7.4,71,73,4,1
7.4,71,92,7,1
1.6,89,86,1,1
3.0,49,50,4,0
11.9,88,30,3,0
8.1,57,42,2,0
1.6,54,88,2,0
3.6,44,91,5,0
5.7,100,36,6,0
2.8,98,92,7,1
11.5,50,42,0,0
11.0,52,88,5,1
11.1,97,52,6,1
1.9,45,97,9,1
11.9,89,77,1,1
6.7,62,94,9,1
6.9,85,41,8,0
1.2,78,64,2,0
6.0,96,60,4,0
7.7,66,62,3,0
11.0,87,70,5,1
3.7,52,66,9,1
8.5,89,86,2,1
3.2,93,57,2,0
3.3,52,34,0,0
1.0,87,88,3,0
2.3,48,67,10,1
7.9,81,93,2,1
5.8,55,33,7,0
1.6,98,51,5,1
9.7,100,85,9,1
0.6,59,44,9,1
10.0,82,52,7,1
12.0,58,76,2,1
5.3,76,39,5,0
10.9,53,40,1,0
6.8,71,94,9,1
5.1,62,37,1,0
0.6,63,65,4,1
9.0,69,86,6,1
8.0,48,58,1,0
4.1,70,77,1,0
0.4,53,79,6,1
4.2,95,69,3,1
11.2,70,60,8,1
9.6,80,41,8,1
10.9,72,39,6,0
0.6,51,43,2,0
0.9,50,54,6,0
10.2,48,72,1,0
7.1,73,34,3,0
8.6,43,49,6,0
5.3,63,34,6,0
8.1,75,52,10,1
10.4,49,50,5,0
10.7,65,73,10,1
4.5,91,39,6,1
3.6,62,36,3,0
2.7,87,66,2,1
2.4,50,62,6,0
10.4,87,46,2,0
8.4,64,39,7,0
5.3,40,65,5,1
4.0,50,48,4,0
2.0,42,76,9,1
3.1,49,76,4,0
6.4,64,64,3,0
7.4,100,80,0,1
2.3,94,95,9,1
11.3,44,43,6,0
4.2,94,73,3,1
6.8,63,53,1,0
8.9,86,70,4,1
3.1,45,74,0,0
3.1,93,89,9,1
0.7,73,83,8,1
9.7,55,73,8,1
4.4,62,94,10,1
2.7,56,71,4,0
5.4,88,87,9,1
9.1,70,63,2,0
3.5,50,37,4,0
6.4,91,91,5,1
3.1,71,97,5,1
8.3,98,87,8,1
10.5,98,91,2,1
2.8,88,95,1,1
0.1,94,81,7,1
9.3,96,63,5,1
10.2,97,58,10,1
1.9,58,82,7,1
8.6,76,49,7,1
2.6,97,43,0,0
8.7,86,77,9,1
2.3,44,92,5,1
4.4,92,53,0,0
2.9,44,58,10,1
0.8,59,82,4,1
1.3,70,50,9,1
7.9,44,37,3,0
3.9,100,31,6,0
8.6,49,97,9,1
0.9,45,88,1,0
10.6,88,61,7,1
5.5,73,63,6,1
7.1,75,89,7,1
2.8,53,43,6,0
9.5,68,74,9,1
3.7,99,36,1,0
11.6,80,86,7,1
0.0,84,89,0,0
2.6,63,80,6,1
0.9,40,78,1,0
10.9,90,61,7,1
6.0,93,32,1,0
1.8,48,46,1,0
4.7,93,57,9,1
1.1,87,34,1,0
10.0,88,99,1,1
6.8,90,64,9,1
9.4,98,89,6,1
10.8,93,38,0,0
1.3,79,69,1,0
9.6,89,84,3,1
6.7,87,49,5,0
4.6,89,47,9,1
6.1,64,45,6,0
1.3,97,92,0,1
1.9,60,62,4,0
7.1,60,71,0,0
8.5,99,50,1,0
8.0,90,48,5,1
3.2,73,36,5,0
11.4,79,72,0,1
2.0,49,62,10,1
5.0,55,77,2,0
7.9,80,71,4,1
6.0,47,54,2,0
0.2,45,56,9,1
1.6,55,43,8,0
5.1,86,89,4,1
10.6,51,95,7,1
6.0,52,37,0,0
10.8,79,85,3,0
6.9,64,83,6,1
9.1,67,52,9,1
7.6,100,85,10,1
7.3,44,35,4,0
5.9,66,68,9,1
3.1,93,71,10,1
3.2,59,82,5,1
8.6,47,61,10,1
4.1,56,51,7,0
7.0,80,52,8,1
5.6,53,48,2,0
9.2,67,71,4,1
6.4,58,46,7,1
9.2,89,67,6,1
4.1,57,37,3,0
0.4,41,49,10,0
3.6,64,83,5,1
10.7,76,67,5,1
2.4,75,52,3,0
3.0,90,72,3,0
4.7,72,50,2,0
6.3,86,83,5,1
8.1,59,49,10,0
9.4,54,100,0,0
2.8,80,89,10,1
9.5,44,76,10,1
11.6,46,69,1,0
0.9,87,97,1,1
10.1,53,38,5,0
3.3,75,39,1,0
5.6,86,81,5,1
9.3,64,55,9,1
7.7,41,77,7,1
7.3,90,47,1,0
4.4,42,41,0,0
6.9,56,67,3,0
1.7,71,58,2,0
8.1,61,80,9,1
5.4,66,54,8,0
7.6,51,78,3,1
10.5,91,86,6,1
8.3,46,41,4,0
9.0,69,73,3,1
6.0,94,90,1,1
3.2,51,85,4,0
2.6,90,78,10,1
3.1,64,44,4,0
6.1,52,94,1,0
3.6,86,47,8,1
10.0,98,69,0,0
3.4,70,63,3,0
7.0,71,73,2,1
11.4,70,50,10,1
9.8,69,99,2,1
9.6,61,74,4,0
7.8,57,49,1,0
1.4,80,81,1,0
10.0,70,87,8,1
3.4,53,34,5,0
7.4,64,79,2,1
5.2,51,57,3,0
9.6,99,31,0,0
7.5,48,74,5,1
7.1,95,53,10,1
8.3,69,92,10,1
1.3,92,75,2,0
6.4,93,92,0,0
12.0,87,44,1,0
1.5,55,56,5,0
4.9,97,67,9,1
1.5,45,73,6,1
3.7,75,93,8,1
5.5,44,59,5,1
10.6,53,74,10,1
7.0,98,37,5,1
3.3,97,52,5,1
8.7,70,57,9,1
3.4,83,55,1,0
9.2,40,48,8,0
6.4,86,90,8,1
8.0,70,91,5,1
2.7,82,86,2,0
7.1,95,75,0,1
4.5,77,43,10,1
1.5,86,99,5,1
8.9,73,72,9,1
3.5,66,66,9,1
1.2,97,40,1,0
9.1,85,99,5,1
0.3,64,46,1,0
4.7,84,31,3,0
4.9,50,59,10,1
1.5,60,51,2,0
1.1,92,75,6,1
8.3,43,86,3,1
6.2,68,40,10,1
6.1,83,71,4,1
10.4,41,30,7,0
9.4,92,87,7,1
3.5,81,67,6,1
9.0,90,74,1,0
1.2,55,55,2,0
2.7,90,61,6,1
4.0,87,75,7,1
9.8,65,37,7,1
2.2,98,73,0,0
11.9,67,84,0,1
6.9,83,75,0,0
4.3,49,84,1,1
5.1,79,82,5,1
10.2,53,47,6,0
3.1,57,43,10,1
0.8,83,64,0,0
10.1,52,85,8,1
10.1,60,79,0,0
10.6,75,49,0,0
5.9,64,57,8,1
1.5,53,48,7,0
1.1,77,58,8,1
1.3,79,98,7,1
1.5,66,72,0,0
6.3,44,89,5,1
8.9,46,95,0,1
5.2,68,70,2,0
1.6,78,41,5,0
6.2,54,51,8,0
9.6,93,81,6,1
9.0,71,92,3,1
1.0,79,88,4,1
1.4,60,47,7,0
5.1,51,74,5,1
11.4,67,77,1,0
6.2,48,71,6,1
5.1,89,73,1,0
7.2,69,51,7,0
4.0,74,54,6,0
1.1,87,54,4,0
9.4,41,54,3,0
0.1,70,69,9,1
7.6,72,86,5,1
7.7,58,84,5,1
3.0,49,44,8,1
10.3,71,57,9,1
7.9,46,46,5,0
6.1,100,92,7,1
0.5,89,74,0,0
0.8,44,56,4,0
4.6,43,99,10,1
8.3,79,84,3,1
9.5,58,91,7,1
3.7,50,73,3,0
6.2,84,61,4,1
1.0,67,77,7,1
1.6,86,87,6,1
4.4,88,50,0,0
9.8,80,36,3,0
2.8,64,86,10,1
3.1,94,42,0,0
10.8,83,62,3,1
10.8,87,44,8,1
8.5,97,31,3,0
11.0,42,61,5,0
6.1,70,44,7,0
8.8,48,36,3,0
0.1,65,80,4,1
8.4,46,94,4,1
9.5,71,89,8,1
11.9,62,94,10,1
5.9,86,75,7,1
5.7,46,67,9,1
11.0,78,67,6,1
10.4,43,78,9,1
11.3,91,58,10,1
9.6,46,32,8,0
11.6,86,56,2,1
8.0,65,80,8,1
6.5,82,97,4,1
0.3,51,79,5,0
2.7,43,70,2,0
1.2,88,51,0,0
12.0,63,42,3,0
2.1,76,66,9,1
5.2,55,83,1,1
6.5,90,51,9,1
3.6,60,56,8,1
6.5,65,38,2,0
6.8,66,92,6,1
11.4,100,55,5,1
3.9,88,38,4,0
11.8,47,74,3,1
11.0,80,54,10,1
6.7,93,76,3,1
0.8,95,36,0,0
4.0,99,35,4,0
9.3,95,52,4,0
8.1,42,57,6,0
2.2,55,92,3,0
2.5,92,49,4,0
10.6,68,45,8,1
5.8,92,80,2,1
9.1,90,90,9,1
7.9,86,67,2,1
7.7,51,42,0,0
5.9,71,64,8,1
1.0,61,41,7,0
11.8,86,92,10,1
2.8,54,48,4,0
7.9,86,65,9,1
1.0,97,83,10,1
3.8,79,80,6,1
1.1,62,91,0,1
3.8,84,98,6,1
5.2,93,57,7,1
8.4,68,89,1,1
11.7,47,52,1,0
6.8,52,41,7,0
8.9,40,92,10,1
1.5,81,86,9,1
9.3,87,65,4,1
5.3,94,67,3,0
11.6,54,99,7,1
9.1,66,66,6,1
4.1,76,69,9,1
9.2,74,83,8,1
9.9,59,95,7,1
7.2,52,52,0,0
7.0,50,78,8,1
4.8,70,33,10,1
5.6,63,92,8,1
10.3,60,91,6,1
2.6,77,48,4,0
5.0,53,32,8,0
1.5,51,74,7,1
3.1,48,50,6,0
9.0,84,77,0,0
10.1,60,77,10,1
2.8,58,49,10,1
5.1,49,62,7,0
0.0,75,49,10,1
0.7,44,37,0,0
3.8,89,97,10,1
3.3,80,88,10,1
7.2,93,79,9,1
2.9,95,58,9,1
2.9,52,55,8,0
5.2,72,56,8,1
4.8,77,97,2,1
1.5,68,56,8,1
5.2,74,43,6,0
8.9,55,72,0,0
9.9,78,60,7,1
5.9,86,76,2,0
7.2,41,78,8,1
11.0,65,33,10,0
2.5,58,52,9,1
9.4,86,74,0,0
5.6,86,49,6,1
5.2,74,41,0,0
5.3,87,86,8,1
11.5,82,59,9,1
6.4,44,35,5,0
5.3,98,85,8,1
6.9,76,59,3,0
2.6,71,65,0,0
1.9,56,47,6,0
8.5,55,49,4,0
8.3,71,54,6,0
6.3,57,44,9,1
4.9,65,40,3,0
3.6,65,60,5,1
2.2,69,81,3,1
4.2,88,48,6,1
6.3,42,31,7,0
11.1,85,68,3,1
8.5,62,97,0,0
7.5,77,95,6,1
8.2,84,50,4,0
10.5,60,32,5,0
3.2,41,69,8,1
9.0,62,92,5,1
10.0,100,71,3,1
10.1,79,80,1,1
5.8,86,86,7,1
1.9,84,84,4,1
4.5,83,40,5,1
2.8,42,31,2,0
1.6,89,76,0,1
5.7,66,90,6,1
2.9,74,34,5,0
4.3,95,100,6,1
8.1,47,85,8,1
0.8,88,34,7,0
0.1,41,81,9,1
10.9,83,40,5,0
10.6,62,58,9,1
1.9,49,63,4,0
11.3,61,53,3,0
1.2,87,98,9,1
9.2,52,77,10,1
5.4,76,55,3,1
2.9,45,70,6,1
7.0,42,91,0,0
7.9,88,85,9,1
0.8,93,85,3,1
1.3,90,38,2,0
5.8,42,94,10,1
5.4,52,33,10,0
9.5,54,97,2,0
3.8,74,86,8,1
9.1,96,80,2,1
11.5,55,30,10,0
3.4,63,48,1,0
0.6,64,36,8,1
8.9,76,42,2,0
0.6,84,99,5,1
6.3,66,71,4,1
6.6,75,64,4,1
7.1,55,99,6,1
3.7,44,53,7,0
11.3,83,77,4,1
3.7,70,34,5,0
1.8,41,36,5,0
0.1,81,69,4,1
10.5,63,31,1,0
10.7,89,58,5,0
4.7,63,78,6,1
10.2,93,76,0,1
7.4,93,95,5,1
8.4,67,72,7,1
6.9,92,90,9,1
3.0,46,69,7,0
5.5,96,35,3,0
1.8,84,79,0,0
0.3,69,84,4,1
10.9,89,69,2,0
7.8,50,40,1,0
7.6,43,46,6,0
9.1,48,60,7,1
11.9,99,100,1,1
11.4,90,61,0,0
11.8,55,42,4,0
1.9,71,98,0,0
4.6,91,55,2,0
3.2,49,76,6,0
11.6,98,100,6,1
6.4,87,72,8,1
0.6,63,74,3,0
3.9,93,77,0,1
10.2,57,58,10,1
8.3,91,72,7,1
6.7,43,91,7,1
10.9,91,65,9,1
11.0,91,66,8,1
10.5,47,74,10,1
7.6,90,44,4,0
4.9,96,73,4,1
1.1,40,82,5,0
1.7,65,80,6,1
4.3,94,70,10,1
9.3,80,81,3,1
9.6,67,85,5,1
10.7,79,35,2,0
3.3,99,46,3,1
6.7,93,84,2,1
5.1,57,95,4,1
1.3,81,80,1,0
10.6,75,96,3,1
8.5,74,37,10,1
2.5,45,76,1,0
0.9,52,74,6,0
1.3,68,30,2,0
3.5,52,68,4,0
10.0,90,54,7,1
2.1,89,44,7,1
0.9,84,82,8,1
2.0,73,99,5,1
6.3,100,64,10,1
2.6,85,70,10,1
3.7,73,87,4,1
0.3,68,54,9,1
6.9,66,43,7,0
4.1,71,37,6,0
10.8,87,67,4,0
1.5,72,34,9,0
4.0,44,46,4,0
11.1,72,85,3,1
3.0,44,84,1,0
0.6,93,78,4,1
1.4,59,71,3,1
5.9,62,52,0,0
4.3,79,42,4,0
8.1,64,68,1,0
5.7,52,90,6,1
6.2,40,41,3,0
7.6,72,38,0,0
5.8,76,77,7,1
7.9,59,74,1,0
4.3,57,75,5,1
2.3,71,57,6,1
11.5,69,52,9,1
8.7,94,96,0,1
2.9,73,96,1,0
6.5,73,47,7,1
11.7,81,32,9,1
5.5,41,69,6,0
4.1,55,32,10,0
8.1,56,75,1,0
7.4,72,40,8,1
2.5,41,52,7,0
4.5,85,47,7,0
2.5,71,58,6,1
3.9,56,56,2,0
4.6,42,72,9,1
5.6,62,56,5,1
2.0,88,76,4,1
0.6,90,74,3,1
6.8,96,54,4,1
1.2,83,74,9,1
3.6,66,37,10,1
0.7,41,88,2,0
10.6,84,70,1,0
8.4,47,79,4,0
0.8,79,41,3,0
5.0,85,36,10,1
1.9,63,66,2,0
0.5,48,99,10,1
2.2,52,96,4,1
10.2,78,54,8,1
3.8,76,68,5,1
6.7,50,49,5,0
5.8,95,92,5,1
3.2,68,88,5,1
3.8,50,95,8,1
7.4,61,85,3,1
5.1,66,84,5,1
0.7,45,30,1,0
7.5,55,58,10,1
8.4,73,93,5,1
7.7,83,63,2,0
3.4,72,57,5,0
9.3,61,88,4,1
6.3,80,59,9,1
6.2,52,46,5,0
10.4,53,34,9,1
11.3,84,61,5,0
0.8,44,92,3,1
3.4,64,83,0,1
5.2,74,49,4,0
11.5,70,71,6,1
0.2,42,39,0,0
9.8,50,52,1,0
2.5,61,76,1,0
10.3,66,95,3,1
1.8,62,63,1,0
1.5,50,82,3,0
4.9,87,46,1,0
3.8,98,90,1,1
0.4,60,45,9,0
6.5,68,93,8,1
0.4,93,40,10,1
4.2,78,42,3,0
6.4,51,55,2,0
4.7,61,75,4,0
8.2,53,54,6,1
6.8,52,41,0,0
10.2,68,40,9,1
2.1,85,100,1,1
4.1,48,88,8,1
5.2,89,50,10,1
10.6,96,57,5,1
0.3,83,59,0,0
9.1,74,85,8,1
0.9,86,77,0,0
6.7,71,80,9,1
6.8,82,97,1,1
12.0,47,67,8,1
10.9,69,64,6,0
2.8,82,40,9,1
0.1,49,67,1,0
1.4,94,71,8,1
10.9,97,87,3,1
2.4,96,90,0,0
9.3,77,81,6,1
6.0,91,98,5,1
10.0,57,57,1,0
1.9,44,37,10,1
4.3,94,40,4,0
3.0,69,56,9,1
8.8,83,67,3,0
4.1,68,93,1,1
11.2,83,37,10,1
5.5,76,83,0,0
7.6,77,72,8,1
5.4,52,72,8,1
3.1,50,54,1,0
3.3,61,51,1,0
8.5,99,100,6,1
1.7,88,30,9,1
1.3,42,64,0,0
10.5,86,44,5,0
11.6,87,43,4,0
9.5,75,74,0,0
8.4,83,64,7,1
8.6,78,81,3,1
3.1,96,53,2,0
3.6,48,70,4,0
8.4,87,52,4,0
7.2,86,80,0,1
1.5,41,98,1,0
8.5,57,47,5,0
11.1,84,81,8,1
9.0,51,87,6,1
2.1,76,42,8,1
1.2,49,69,6,0
11.2,96,50,8,1
9.7,40,50,0,0
10.1,77,31,9,1
3.0,95,42,10,1
0.9,70,73,10,1
1.4,43,47,10,1
10.7,55,93,9,1
6.4,43,69,10,1
9.2,98,74,8,1
9.2,52,89,1,0
0.4,47,71,3,0
0.3,52,53,5,0
6.9,91,83,4,1
3.0,97,38,3,0
2.8,99,42,5,0
5.0,54,67,8,1
8.3,50,48,6,0
2.4,63,68,3,0
10.6,79,33,3,0
7.8,59,45,3,0
9.9,80,73,3,1
8.5,67,93,1,0
3.7,96,55,5,0
11.1,60,51,2,0
7.7,53,47,5,0
10.0,72,71,2,1
7.1,88,57,4,1
4.9,68,88,5,1
12.0,54,74,2,0
7.3,40,79,4,0
5.2,45,48,3,0
11.3,87,39,5,0
1.9,56,88,8,1
10.6,68,72,0,0
2.4,71,32,3,0
6.9,56,43,0,0
1.5,100,80,3,1
5.0,59,51,7,1
8.8,51,81,4,1
11.3,52,79,7,1
7.8,89,91,9,1
5.7,59,79,7,1
11.1,64,95,6,1
0.1,90,41,3,0
1.6,79,100,2,1
10.0,40,51,10,1
8.0,70,45,9,1
0.8,94,66,9,1
6.5,47,69,7,1
11.4,66,35,3,0
7.0,60,49,6,0
5.0,96,53,2,1
5.5,60,81,1,0
1.0,40,78,6,0
11.2,79,51,9,1
1.9,61,87,8,1
10.9,72,72,0,0
0.2,43,58,4,0
11.5,87,39,1,0
1.6,53,33,10,0
2.8,73,76,10,1
4.0,95,42,10,1
7.5,100,34,7,0
2.4,90,56,3,0
6.6,54,58,9,1
8.1,44,43,1,0
7.5,79,93,7,1
2.9,92,88,9,1
6.6,69,79,7,1
9.9,55,80,0,0
8.6,51,46,9,1
9.7,88,82,5,1
3.1,56,95,6,1
3.2,41,81,2,0
